"","Zip","BotCount","MedianIncome","Population","IncomeRounded","PopulationRoundes"
"5391",79015,3,49016,19277,50000,20000
"5392",79045,3,42225,19473,50000,20000
"5393",79416,3,47706,32296,50000,33000
"5394",79705,3,71342,33536,80000,34000
"5395",79745,3,43946,6125,50000,7000
"5396",79934,3,58641,19174,60000,20000
"5397",80021,3,70750,30051,80000,31000
"5398",80022,3,53746,42699,60000,43000
"5399",80108,3,132069,22612,140000,23000
"5400",80138,3,94778,29786,1e+05,30000
"5401",80218,3,50281,17928,60000,18000
"5402",80403,3,90321,18211,1e+05,19000
"5403",80435,3,74881,7278,80000,8000
"5404",80538,3,64623,43930,70000,44000
"5405",80817,3,56881,27311,60000,28000
"5406",81067,3,30981,5670,40000,6000
"5407",81101,3,33412,13776,40000,14000
"5408",81301,3,55053,28308,60000,29000
"5409",81625,3,54807,12921,60000,13000
"5410",82070,3,46669,19766,50000,20000
"5411",82718,3,84197,23003,90000,24000
"5412",83642,3,61637,37008,70000,38000
"5413",83647,3,49981,20789,50000,21000
"5414",83686,3,51881,46224,60000,47000
"5415",83815,3,48410,31015,50000,32000
"5416",84058,3,50793,30540,60000,31000
"5417",84062,3,73547,43269,80000,44000
"5418",84067,3,58427,37444,60000,38000
"5419",84074,3,64386,44310,70000,45000
"5420",84118,3,58671,68295,60000,69000
"5421",84767,3,45966,679,50000,1000
"5422",84770,3,45542,39131,50000,40000
"5423",84790,3,52322,35770,60000,36000
"5424",85203,3,54171,35541,60000,36000
"5425",85204,3,45808,60885,50000,61000
"5426",85209,3,58669,37377,60000,38000
"5427",85213,3,68756,31797,70000,32000
"5428",85234,3,80070,50014,90000,51000
"5429",85249,3,100623,36908,110000,37000
"5430",85255,3,120666,37270,130000,38000
"5431",85375,3,48544,27703,50000,28000
"5432",85381,3,71355,24249,80000,25000
"5433",85621,3,30477,23054,40000,24000
"5434",85641,3,77727,21753,80000,22000
"5435",85650,3,75290,15279,80000,16000
"5436",86004,3,59893,37338,60000,38000
"5437",86315,3,50676,7234,60000,8000
"5438",86404,3,44945,16243,50000,17000
"5439",87114,3,62242,31663,70000,32000
"5440",87120,3,64076,44280,70000,45000
"5441",87499,3,39718,693,40000,1000
"5442",88240,3,44452,31643,50000,32000
"5443",89002,3,75534,18700,80000,19000
"5444",89122,3,43881,27097,50000,28000
"5445",89142,3,55857,22509,60000,23000
"5446",89408,3,52871,8717,60000,9000
"5447",90001,3,34350,57110,40000,58000
"5448",90002,3,35020,51223,40000,52000
"5449",90005,3,36058,37681,40000,38000
"5450",90011,3,29969,103892,30000,104000
"5451",90025,3,68806,42147,70000,43000
"5452",90027,3,54878,45151,60000,46000
"5453",90038,3,36690,28917,40000,29000
"5454",90245,3,89153,16595,90000,17000
"5455",90255,3,38259,75066,40000,76000
"5456",90277,3,88300,35293,90000,36000
"5457",90278,3,100422,40071,110000,41000
"5458",90403,3,74213,24525,80000,25000
"5459",90501,3,60024,43180,70000,44000
"5460",90630,3,83760,47993,90000,48000
"5461",90640,3,47013,59566,50000,60000
"5462",90713,3,84047,27925,90000,28000
"5463",90744,3,41977,53584,50000,54000
"5464",90745,3,68058,57251,70000,58000
"5465",90805,3,46517,93524,50000,94000
"5466",91007,3,71265,34095,80000,35000
"5467",91040,3,67635,20342,70000,21000
"5468",91205,3,36842,37810,40000,38000
"5469",91302,3,135603,25709,140000,26000
"5470",91324,3,63563,27669,70000,28000
"5471",91326,3,110833,33708,120000,34000
"5472",91340,3,38768,27044,40000,28000
"5473",91343,3,53646,60254,60000,61000
"5474",91405,3,37227,51145,40000,52000
"5475",91709,3,103025,74796,110000,75000
"5476",91731,3,43925,29591,50000,30000
"5477",91733,3,44344,43896,50000,44000
"5478",91754,3,56026,32742,60000,33000
"5479",91767,3,51583,48068,60000,49000
"5480",91773,3,76397,33119,80000,34000
"5481",91901,3,79251,17403,80000,18000
"5482",92021,3,53787,65068,60000,66000
"5483",92103,3,60670,31046,70000,32000
"5484",92118,3,97802,23575,1e+05,24000
"5485",92130,3,127760,48940,130000,49000
"5486",92139,3,60023,35125,70000,36000
"5487",92251,3,46779,21583,50000,22000
"5488",92270,3,70503,17220,80000,18000
"5489",92313,3,59198,12025,60000,13000
"5490",92352,3,61295,8004,70000,9000
"5491",92509,3,56507,75196,60000,76000
"5492",92591,3,72961,38272,80000,39000
"5493",92637,3,38994,16012,40000,17000
"5494",92646,3,86972,55224,90000,56000
"5495",92647,3,72781,57245,80000,58000
"5496",92656,3,98569,49046,1e+05,50000
"5497",92692,3,106242,47222,110000,48000
"5498",92801,3,50784,62068,60000,63000
"5499",92831,3,64450,34204,70000,35000
"5500",92833,3,72446,51767,80000,52000
"5501",93245,3,54228,37412,60000,38000
"5502",93263,3,39026,19582,40000,20000
"5503",93291,3,54877,52849,60000,53000
"5504",93420,3,68486,28413,70000,29000
"5505",93631,3,53490,15941,60000,16000
"5506",93654,3,48952,29776,50000,30000
"5507",93723,3,50299,9547,60000,10000
"5508",93726,3,37119,40705,40000,41000
"5509",94014,3,75187,47014,80000,48000
"5510",94025,3,110862,40526,120000,41000
"5511",94043,3,92084,28358,1e+05,29000
"5512",94062,3,126761,25876,130000,26000
"5513",94070,3,118842,29166,120000,30000
"5514",94131,3,97834,26881,1e+05,27000
"5515",94303,3,87779,45467,90000,46000
"5516",94404,3,111121,33749,120000,34000
"5517",94507,3,143249,14889,150000,15000
"5518",94510,3,94376,27088,1e+05,28000
"5519",94549,3,131151,26864,140000,27000
"5520",94564,3,79875,18287,80000,19000
"5521",94580,3,64764,27152,70000,28000
"5522",94606,3,36899,36672,40000,37000
"5523",94609,3,48200,20596,50000,21000
"5524",94806,3,56475,59861,60000,60000
"5525",94903,3,82789,29040,90000,30000
"5526",95123,3,87168,62228,90000,63000
"5527",95132,3,86961,40299,90000,41000
"5528",95207,3,41888,47965,50000,48000
"5529",95307,3,47914,42753,50000,43000
"5530",95348,3,46837,30805,50000,31000
"5531",95376,3,66504,49859,70000,50000
"5532",95437,3,40768,14799,50000,15000
"5533",95472,3,70852,28255,80000,29000
"5534",95521,3,36385,20199,40000,21000
"5535",95589,3,46619,1612,50000,2000
"5536",95630,3,94976,72180,1e+05,73000
"5537",95667,3,63660,36726,70000,37000
"5538",95682,3,79253,29114,80000,30000
"5539",95746,3,129965,21460,130000,22000
"5540",96019,3,46599,10082,50000,11000
"5541",96817,3,58071,54628,60000,55000
"5542",97062,3,70266,24189,80000,25000
"5543",97202,3,52560,37097,60000,38000
"5544",97206,3,48476,45454,50000,46000
"5545",97219,3,78979,37062,80000,38000
"5546",97223,3,66010,42891,70000,43000
"5547",97266,3,41274,28254,50000,29000
"5548",97325,3,55451,6088,60000,7000
"5549",97355,3,44814,26426,50000,27000
"5550",97385,3,58072,2710,60000,3000
"5551",97405,3,50779,43675,60000,44000
"5552",98001,3,73052,31911,80000,32000
"5553",98027,3,94297,26141,1e+05,27000
"5554",98038,3,94082,31171,1e+05,32000
"5555",98101,3,37606,10238,40000,11000
"5556",98155,3,71748,32778,80000,33000
"5557",98204,3,46667,39380,50000,40000
"5558",98335,3,79594,24925,80000,25000
"5559",98662,3,60185,31644,70000,32000
"5560",98942,3,56430,16973,60000,17000
"5561",99004,3,44133,18376,50000,19000
"5562",99143,3,50844,650,60000,1000
"5563",99301,3,48363,68191,50000,69000
"5564",99503,3,44239,14563,50000,15000
"5565",99505,3,51582,6174,60000,7000
"5566",99573,3,48393,1115,50000,2000
"5567",99587,3,67983,2250,70000,3000
"5568",99669,3,59494,14191,60000,15000
"5569",99709,3,75763,29830,80000,30000
"5570",99723,3,78250,4213,80000,5000
"5571",1104,4,35380,22078,40000,23000
"5572",1550,4,48195,17217,50000,18000
"5573",1742,4,119902,17075,120000,18000
"5574",1821,4,87745,29306,90000,30000
"5575",1930,4,63047,30261,70000,31000
"5576",2115,4,30282,25637,40000,26000
"5577",2143,4,64966,24864,70000,25000
"5578",2176,4,85681,27173,90000,28000
"5579",2346,4,72466,19926,80000,20000
"5580",2356,4,99682,12966,1e+05,13000
"5581",2536,4,61733,19684,70000,20000
"5582",2571,4,55500,10045,60000,11000
"5583",2649,4,62993,12960,70000,13000
"5584",2719,4,53936,16150,60000,17000
"5585",2747,4,72292,19451,80000,20000
"5586",2809,4,65256,22438,70000,23000
"5587",2840,4,58815,25661,60000,26000
"5588",2865,4,75540,16435,80000,17000
"5589",2879,4,70848,19172,80000,20000
"5590",2908,4,40373,38036,50000,39000
"5591",3451,4,44533,4118,50000,5000
"5592",4062,4,57302,14901,60000,15000
"5593",4084,4,70905,7754,80000,8000
"5594",4090,4,63243,9397,70000,10000
"5595",4092,4,46303,16124,50000,17000
"5596",4274,4,56585,4854,60000,5000
"5597",4276,4,31579,6472,40000,7000
"5598",4345,4,50261,11505,60000,12000
"5599",4609,4,64057,4800,70000,5000
"5600",4841,4,30461,7607,40000,8000
"5601",4957,4,42009,4135,50000,5000
"5602",5401,4,38543,28185,40000,29000
"5603",6002,4,72180,20486,80000,21000
"5604",6029,4,81892,15547,90000,16000
"5605",6037,4,88662,18565,90000,19000
"5606",6111,4,68426,30562,70000,31000
"5607",6468,4,109050,19479,110000,20000
"5608",6483,4,74432,16540,80000,17000
"5609",6514,4,68112,26265,70000,27000
"5610",6704,4,33458,25139,40000,26000
"5611",6708,4,54204,29418,60000,30000
"5612",6840,4,202067,19738,210000,20000
"5613",7032,4,60861,40512,70000,41000
"5614",7042,4,88119,27032,90000,28000
"5615",7065,4,62392,26501,70000,27000
"5616",7066,4,82573,14598,90000,15000
"5617",7069,4,111785,5957,120000,6000
"5618",7208,4,52674,32113,60000,33000
"5619",7306,4,41963,55565,50000,56000
"5620",7405,4,110552,16725,120000,17000
"5621",7461,4,72685,19016,80000,20000
"5622",7666,4,98855,39343,1e+05,40000
"5623",7728,4,85252,49764,90000,50000
"5624",7764,4,89820,8258,90000,9000
"5625",7849,4,86575,7429,90000,8000
"5626",7850,4,80253,7052,90000,8000
"5627",7860,4,74356,25496,80000,26000
"5628",7885,4,80687,9606,90000,10000
"5629",8016,4,72300,30957,80000,31000
"5630",8033,4,99236,16405,1e+05,17000
"5631",8034,4,86241,18576,90000,19000
"5632",8050,4,70134,20744,80000,21000
"5633",8057,4,121235,19291,130000,20000
"5634",8109,4,62258,22787,70000,23000
"5635",8225,4,72079,7756,80000,8000
"5636",8330,4,61837,21735,70000,22000
"5637",8510,4,127952,4276,130000,5000
"5638",8536,4,88644,17773,90000,18000
"5639",8540,4,111142,42391,120000,43000
"5640",8618,4,47842,40562,50000,41000
"5641",8873,4,85950,41649,90000,42000
"5642",10004,4,110184,1271,120000,2000
"5643",10010,4,93702,27322,1e+05,28000
"5644",10018,4,84799,4255,90000,5000
"5645",10039,4,28692,21738,30000,22000
"5646",10044,4,102486,9519,110000,10000
"5647",10301,4,56776,38618,60000,39000
"5648",10511,4,88453,2213,90000,3000
"5649",10570,4,132183,12561,140000,13000
"5650",10579,4,92600,8097,1e+05,9000
"5651",10580,4,161992,16560,170000,17000
"5652",10703,4,54745,20903,60000,21000
"5653",10708,4,127637,21427,130000,22000
"5654",11218,4,48011,75418,50000,76000
"5655",11356,4,67808,20443,70000,21000
"5656",11358,4,66312,37044,70000,38000
"5657",11360,4,72854,18363,80000,19000
"5658",11374,4,49708,39224,50000,40000
"5659",11414,4,70965,28120,80000,29000
"5660",11570,4,112071,27303,120000,28000
"5661",11576,4,156674,12885,160000,13000
"5662",11577,4,131919,11274,140000,12000
"5663",11692,4,42385,15850,50000,16000
"5664",11722,4,69657,32268,70000,33000
"5665",11727,4,79880,26192,80000,27000
"5666",11729,4,79371,27852,80000,28000
"5667",11777,4,101591,9054,110000,10000
"5668",11778,4,78940,11738,80000,12000
"5669",11803,4,116391,27719,120000,28000
"5670",11950,4,76802,14834,80000,15000
"5671",11964,4,71384,1736,80000,2000
"5672",12047,4,47341,18181,50000,19000
"5673",12308,4,45308,13655,50000,14000
"5674",12515,4,57001,1381,60000,2000
"5675",12533,4,95653,22335,1e+05,23000
"5676",12534,4,43950,18812,50000,19000
"5677",12801,4,42849,14370,50000,15000
"5678",13104,4,85107,14502,90000,15000
"5679",13142,4,43950,6553,50000,7000
"5680",13165,4,46563,10840,50000,11000
"5681",13166,4,49303,5992,50000,6000
"5682",13207,4,42722,14811,50000,15000
"5683",13215,4,71865,14187,80000,15000
"5684",13669,4,39235,17597,40000,18000
"5685",13849,4,44817,4755,50000,5000
"5686",14086,4,67559,28889,70000,29000
"5687",14127,4,80904,28362,90000,29000
"5688",14213,4,19121,23309,20000,24000
"5689",14304,4,45605,30838,50000,31000
"5690",14411,4,46472,14421,50000,15000
"5691",14420,4,51719,19580,60000,20000
"5692",14437,4,44691,12172,50000,13000
"5693",14513,4,46263,14569,50000,15000
"5694",14901,4,18754,11764,20000,12000
"5695",15090,4,110788,18195,120000,19000
"5696",15133,4,41268,6876,50000,7000
"5697",15610,4,48176,3955,50000,4000
"5698",15666,4,43242,17113,50000,18000
"5699",15963,4,34961,11743,40000,12000
"5700",16002,4,58790,16441,60000,17000
"5701",16146,4,31544,16336,40000,17000
"5702",16301,4,35018,17529,40000,18000
"5703",16652,4,41432,17877,50000,18000
"5704",16803,4,53660,19315,60000,20000
"5705",16866,4,38848,8782,40000,9000
"5706",17032,4,56331,7694,60000,8000
"5707",17033,4,62220,15054,70000,16000
"5708",17036,4,73187,18768,80000,19000
"5709",17112,4,71199,30078,80000,31000
"5710",17268,4,50076,25497,60000,26000
"5711",17408,4,59556,19185,60000,20000
"5712",17821,4,49007,18255,50000,19000
"5713",17866,4,30460,10628,40000,11000
"5714",18071,4,50700,10008,60000,11000
"5715",18201,4,34101,25798,40000,26000
"5716",18444,4,57644,12760,60000,13000
"5717",19036,4,53971,13737,60000,14000
"5718",19038,4,80398,31318,90000,32000
"5719",19061,4,57702,19931,60000,20000
"5720",19083,4,85255,36266,90000,37000
"5721",19114,4,55287,31310,60000,32000
"5722",19115,4,54682,32457,60000,33000
"5723",19130,4,57296,23083,60000,24000
"5724",19320,4,66973,42161,70000,43000
"5725",19380,4,86098,46403,90000,47000
"5726",19464,4,58938,42326,60000,43000
"5727",19506,4,63640,7561,70000,8000
"5728",19803,4,96953,21364,1e+05,22000
"5729",19901,4,49731,35055,50000,36000
"5730",19970,4,62004,6170,70000,7000
"5731",20151,4,116507,21374,120000,22000
"5732",20746,4,61208,30111,70000,31000
"5733",20770,4,67747,22223,70000,23000
"5734",20782,4,59089,28373,60000,29000
"5735",20850,4,105204,31443,110000,32000
"5736",20906,4,70894,60644,80000,61000
"5737",21030,4,67353,22416,70000,23000
"5738",21090,4,76494,9611,80000,10000
"5739",21208,4,73349,31258,80000,32000
"5740",21228,4,71560,45372,80000,46000
"5741",21239,4,50941,28969,60000,29000
"5742",22193,4,91206,73047,1e+05,74000
"5743",22204,4,69949,47233,70000,48000
"5744",22405,4,85609,29152,90000,30000
"5745",22554,4,101233,51463,110000,52000
"5746",22601,4,45928,27813,50000,28000
"5747",23086,4,67659,3247,70000,4000
"5748",23220,4,30296,35545,40000,36000
"5749",23322,4,92154,60473,1e+05,61000
"5750",23323,4,69333,35906,70000,36000
"5751",23430,4,65484,17281,70000,18000
"5752",23701,4,45688,25161,50000,26000
"5753",23702,4,42109,11424,50000,12000
"5754",23801,4,55673,3393,60000,4000
"5755",23836,4,80749,11444,90000,12000
"5756",24060,4,30302,44826,40000,45000
"5757",24202,4,43632,12905,50000,13000
"5758",24401,4,45549,35499,50000,36000
"5759",25571,4,27965,2206,30000,3000
"5760",25901,4,28704,11920,30000,12000
"5761",26070,4,42282,8441,50000,9000
"5762",26431,4,33528,5950,40000,6000
"5763",27055,4,42028,13169,50000,14000
"5764",27253,4,46732,26019,50000,27000
"5765",27511,4,72664,31507,80000,32000
"5766",27519,4,122457,14449,130000,15000
"5767",27524,4,40598,10006,50000,11000
"5768",27549,4,39418,20509,40000,21000
"5769",27615,4,85079,40308,90000,41000
"5770",27616,4,56374,22221,60000,23000
"5771",27704,4,40182,26439,50000,27000
"5772",27707,4,51460,42195,60000,43000
"5773",27837,4,52394,4530,60000,5000
"5774",27855,4,3221,423,10000,1000
"5775",27929,4,69537,960,70000,1000
"5776",28120,4,49788,15634,50000,16000
"5777",28152,4,41646,23696,50000,24000
"5778",28209,4,64240,19752,70000,20000
"5779",28226,4,82899,35095,90000,36000
"5780",28227,4,55653,40283,60000,41000
"5781",28307,4,32961,12132,40000,13000
"5782",28334,4,35535,23502,40000,24000
"5783",28411,4,66585,19155,70000,20000
"5784",28461,4,52957,9095,60000,10000
"5785",28650,4,44707,10524,50000,11000
"5786",28697,4,41153,12006,50000,13000
"5787",29016,4,61901,16393,70000,17000
"5788",29033,4,39011,11603,40000,12000
"5789",29223,4,55063,50141,60000,51000
"5790",29341,4,32855,15360,40000,16000
"5791",29431,4,46250,6071,50000,7000
"5792",29436,4,13759,1298,20000,2000
"5793",29440,4,35792,28469,40000,29000
"5794",29566,4,45814,15179,50000,16000
"5795",29575,4,43927,15512,50000,16000
"5796",29582,4,50542,14622,60000,15000
"5797",29609,4,42953,27232,50000,28000
"5798",29620,4,31539,12907,40000,13000
"5799",29697,4,47273,12207,50000,13000
"5800",29708,4,88158,25035,90000,26000
"5801",29812,4,36606,11854,40000,12000
"5802",30019,4,78415,40447,80000,41000
"5803",30040,4,84921,54653,90000,55000
"5804",30058,4,50396,52945,60000,53000
"5805",30180,4,55168,34274,60000,35000
"5806",30188,4,71100,52380,80000,53000
"5807",30224,4,47382,25197,50000,26000
"5808",30265,4,71162,31713,80000,32000
"5809",30286,4,33598,23490,40000,24000
"5810",30305,4,82654,22999,90000,23000
"5811",30311,4,33268,32218,40000,33000
"5812",30577,4,34257,22230,40000,23000
"5813",30605,4,32447,39952,40000,40000
"5814",30606,4,45829,40225,50000,41000
"5815",30635,4,30806,16109,40000,17000
"5816",30728,4,37536,19612,40000,20000
"5817",30809,4,91055,38168,1e+05,39000
"5818",30817,4,22873,4360,30000,5000
"5819",31082,4,30384,10408,40000,11000
"5820",31520,4,29871,22336,30000,23000
"5821",31792,4,35430,23835,40000,24000
"5822",31820,4,73748,8473,80000,9000
"5823",32082,4,97800,28996,1e+05,29000
"5824",32141,4,47440,17603,50000,18000
"5825",32216,4,49681,34876,50000,35000
"5826",32233,4,54349,23673,60000,24000
"5827",32250,4,59844,25356,60000,26000
"5828",32257,4,54405,36430,60000,37000
"5829",32311,4,64653,17493,70000,18000
"5830",32407,4,49268,9347,50000,10000
"5831",32514,4,46970,37399,50000,38000
"5832",32548,4,49868,19343,50000,20000
"5833",32563,4,59331,22406,60000,23000
"5834",32571,4,59658,28881,60000,29000
"5835",32607,4,41384,29750,50000,30000
"5836",32703,4,50494,46207,60000,47000
"5837",32792,4,45746,46914,50000,47000
"5838",32810,4,45750,32210,50000,33000
"5839",32817,4,46429,35105,50000,36000
"5840",32818,4,45625,43911,50000,44000
"5841",32826,4,49458,29347,50000,30000
"5842",32907,4,50372,41870,60000,42000
"5843",32931,4,51372,13567,60000,14000
"5844",33032,4,42910,34088,50000,35000
"5845",33033,4,43387,48064,50000,49000
"5846",33065,4,54382,51921,60000,52000
"5847",33069,4,35145,25700,40000,26000
"5848",33125,4,26946,52677,30000,53000
"5849",33127,4,24838,28909,30000,29000
"5850",33134,4,64887,37456,70000,38000
"5851",33135,4,22452,36066,30000,37000
"5852",33414,4,80792,53718,90000,54000
"5853",33523,4,36276,15931,40000,16000
"5854",33541,4,39520,19759,40000,20000
"5855",33610,4,33449,39222,40000,40000
"5856",33761,4,55590,18167,60000,19000
"5857",33801,4,36716,33741,40000,34000
"5858",33803,4,45360,27094,50000,28000
"5859",33813,4,71222,31698,80000,32000
"5860",33952,4,39942,28382,40000,29000
"5861",34287,4,41157,23859,50000,24000
"5862",34601,4,39970,22336,40000,23000
"5863",34606,4,37494,26208,40000,27000
"5864",34683,4,61582,31268,70000,32000
"5865",34691,4,41631,21079,50000,22000
"5866",34758,4,46659,30879,50000,31000
"5867",34769,4,47530,21399,50000,22000
"5868",34785,4,21511,11009,30000,12000
"5869",34952,4,42992,38285,50000,39000
"5870",35007,4,66251,26225,70000,27000
"5871",35124,4,69507,22983,70000,23000
"5872",35206,4,33705,17177,40000,18000
"5873",35620,4,43549,8868,50000,9000
"5874",35749,4,80886,20575,90000,21000
"5875",35967,4,37304,16630,40000,17000
"5876",35976,4,39669,16272,40000,17000
"5877",36066,4,62022,19089,70000,20000
"5878",36109,4,51093,24777,60000,25000
"5879",36360,4,40315,20157,50000,21000
"5880",36420,4,37369,10673,40000,11000
"5881",36567,4,44946,12672,50000,13000
"5882",36571,4,47092,14423,50000,15000
"5883",36863,4,29225,11403,30000,12000
"5884",37172,4,45266,28291,50000,29000
"5885",37174,4,67986,26418,70000,27000
"5886",37208,4,21584,16067,30000,17000
"5887",37307,4,35956,4870,40000,5000
"5888",37379,4,52788,26835,60000,27000
"5889",37419,4,53230,6100,60000,7000
"5890",37664,4,47522,26880,50000,27000
"5891",37777,4,46226,11272,50000,12000
"5892",38024,4,33753,27406,40000,28000
"5893",38116,4,38980,40342,40000,41000
"5894",38122,4,38873,25270,40000,26000
"5895",38231,4,39445,1664,40000,2000
"5896",38637,4,47219,19945,50000,20000
"5897",39056,4,51947,25242,60000,26000
"5898",39305,4,45792,19402,50000,20000
"5899",39350,4,33760,23657,40000,24000
"5900",39520,4,37828,17533,40000,18000
"5901",39560,4,50265,19502,60000,20000
"5902",39571,4,49372,14848,50000,15000
"5903",39573,4,46651,6505,50000,7000
"5904",39576,4,33669,6704,40000,7000
"5905",39705,4,52162,14626,60000,15000
"5906",40047,4,56088,19345,60000,20000
"5907",40065,4,52109,28025,60000,29000
"5908",40210,4,19521,14822,20000,15000
"5909",40214,4,38146,45291,40000,46000
"5910",40241,4,82110,28988,90000,29000
"5911",41011,4,40197,25872,50000,26000
"5912",41164,4,26469,11668,30000,12000
"5913",42071,4,35851,29655,40000,30000
"5914",42223,4,70724,15597,80000,16000
"5915",42420,4,43148,38192,50000,39000
"5916",42642,4,29381,12573,30000,13000
"5917",43065,4,106119,24616,110000,25000
"5918",43078,4,46687,20870,50000,21000
"5919",43206,4,40200,24528,50000,25000
"5920",43221,4,83075,29749,90000,30000
"5921",43420,4,46404,32099,50000,33000
"5922",43515,4,50496,8067,60000,9000
"5923",43607,4,26955,26743,30000,27000
"5924",43611,4,44235,21280,50000,22000
"5925",43812,4,36509,19654,40000,20000
"5926",44055,4,28797,22837,30000,23000
"5927",44077,4,54716,49747,60000,50000
"5928",44087,4,67788,18676,70000,19000
"5929",44126,4,54496,17491,60000,18000
"5930",44134,4,49407,40517,50000,41000
"5931",44135,4,38615,28491,40000,29000
"5932",44137,4,42218,26152,50000,27000
"5933",44243,4,13264,5270,20000,6000
"5934",44306,4,26262,25254,30000,26000
"5935",44622,4,43588,17793,50000,18000
"5936",44905,4,42302,12747,50000,13000
"5937",44906,4,38759,17036,40000,18000
"5938",45202,4,32513,15430,40000,16000
"5939",45223,4,29490,15046,30000,16000
"5940",45224,4,42700,23174,50000,24000
"5941",45230,4,66832,28254,70000,29000
"5942",45248,4,66358,23659,70000,24000
"5943",45377,4,50804,14772,60000,15000
"5944",45405,4,28502,23379,30000,24000
"5945",45459,4,65561,27791,70000,28000
"5946",45506,4,34517,15474,40000,16000
"5947",45680,4,36111,12814,40000,13000
"5948",46203,4,32191,38950,40000,39000
"5949",46237,4,58997,39624,60000,40000
"5950",46260,4,45546,32406,50000,33000
"5951",46324,4,42745,23165,50000,24000
"5952",46514,4,47198,40263,50000,41000
"5953",46755,4,46029,15062,50000,16000
"5954",46806,4,27618,23560,30000,24000
"5955",46808,4,41486,19309,50000,20000
"5956",47240,4,48484,20832,50000,21000
"5957",47265,4,43548,20911,50000,21000
"5958",47331,4,36761,23429,40000,24000
"5959",47401,4,47331,41011,50000,42000
"5960",47807,4,19886,13045,20000,14000
"5961",48088,4,53813,23276,60000,24000
"5962",48105,4,61316,33055,70000,34000
"5963",48108,4,64258,23399,70000,24000
"5964",48114,4,84964,19427,90000,20000
"5965",48198,4,43580,38970,50000,39000
"5966",48218,4,25708,9917,30000,10000
"5967",48219,4,37324,59184,40000,60000
"5968",48229,4,29010,11228,30000,12000
"5969",48328,4,49891,26516,50000,27000
"5970",48331,4,97819,22895,1e+05,23000
"5971",48383,4,75553,12542,80000,13000
"5972",48451,4,68068,11683,70000,12000
"5973",48462,4,75428,12959,80000,13000
"5974",48504,4,30226,37508,40000,38000
"5975",48629,4,34102,8062,40000,9000
"5976",48734,4,62470,7393,70000,8000
"5977",49009,4,59731,33156,60000,34000
"5978",49079,4,48854,12468,50000,13000
"5979",49315,4,63154,14971,70000,15000
"5980",49401,4,40081,12708,50000,13000
"5981",49506,4,62282,33642,70000,34000
"5982",49858,4,42544,13043,50000,14000
"5983",50023,4,75112,27986,80000,28000
"5984",50138,4,49539,11720,50000,12000
"5985",50263,4,80728,16069,90000,17000
"5986",50312,4,55663,15339,60000,16000
"5987",50327,4,71921,10467,80000,11000
"5988",50616,4,37859,10344,40000,11000
"5989",50702,4,40619,19970,50000,20000
"5990",52241,4,55324,18911,60000,19000
"5991",52242,4,40605,1592,50000,2000
"5992",52537,4,47607,7098,50000,8000
"5993",52776,4,49281,4947,50000,5000
"5994",52803,4,41820,22174,50000,23000
"5995",52807,4,72246,13470,80000,14000
"5996",53021,4,70126,4709,80000,5000
"5997",53029,4,88549,20799,90000,21000
"5998",53143,4,46743,23264,50000,24000
"5999",53186,4,57104,33592,60000,34000
"6000",53204,4,27482,42355,30000,43000
"6001",53209,4,37107,46917,40000,47000
"6002",53219,4,47285,33880,50000,34000
"6003",53406,4,57039,25845,60000,26000
"6004",53575,4,78371,15494,80000,16000
"6005",53703,4,25078,27958,30000,28000
"6006",53818,4,41764,15091,50000,16000
"6007",54001,4,50335,8155,60000,9000
"6008",54166,4,43943,17002,50000,18000
"6009",54476,4,54938,18580,60000,19000
"6010",54904,4,66484,20623,70000,21000
"6011",54937,4,58249,19112,60000,20000
"6012",55044,4,96796,35312,1e+05,36000
"6013",55076,4,65005,18569,70000,19000
"6014",55103,4,31372,14225,40000,15000
"6015",55109,4,53979,30113,60000,31000
"6016",55122,4,77882,29259,80000,30000
"6017",55124,4,82519,45512,90000,46000
"6018",55125,4,92383,40062,1e+05,41000
"6019",55318,4,76677,19330,80000,20000
"6020",55337,4,65910,44678,70000,45000
"6021",55416,4,74462,27099,80000,28000
"6022",55423,4,51458,34572,60000,35000
"6023",55432,4,53216,30614,60000,31000
"6024",55904,4,55166,24189,60000,25000
"6025",56201,4,43538,22015,50000,23000
"6026",56401,4,44067,26942,50000,27000
"6027",56601,4,44722,28205,50000,29000
"6028",57006,4,42304,24530,50000,25000
"6029",59427,4,43662,4876,50000,5000
"6030",60018,4,52862,30099,60000,31000
"6031",60046,4,89179,35111,90000,36000
"6032",60060,4,83334,37189,90000,38000
"6033",60098,4,65419,32228,70000,33000
"6034",60102,4,86627,30564,90000,31000
"6035",60110,4,53566,33553,60000,34000
"6036",60115,4,40629,46272,50000,47000
"6037",60139,4,67306,34381,70000,35000
"6038",60153,4,47576,24106,50000,25000
"6039",60169,4,66193,33847,70000,34000
"6040",60192,4,100806,16343,110000,17000
"6041",60202,4,68635,31361,70000,32000
"6042",60426,4,35344,29594,40000,30000
"6043",60433,4,42294,17160,50000,18000
"6044",60442,4,83585,9924,90000,10000
"6045",60467,4,88903,26046,90000,27000
"6046",60473,4,60325,22439,70000,23000
"6047",60510,4,91954,28897,1e+05,29000
"6048",60625,4,52037,78651,60000,79000
"6049",60632,4,41427,91326,50000,92000
"6050",60661,4,83417,7792,90000,8000
"6051",61356,4,45089,11281,50000,12000
"6052",61364,4,45203,20133,50000,21000
