BotCount,Zip
4,02143
4,02176
4,02346
4,02356
4,02536
4,02571
4,02649
4,02719
4,02747
4,02809
4,02840
4,02865
4,02879
4,02908
4,03451
4,04062
4,04084
4,04090
4,04092
4,04274
4,04276
4,04345
4,04609
4,04841
4,04957
4,05401
4,06002
4,06029
4,06037
4,06111
4,06468
4,06483
4,06514
4,06704
4,06708
4,06840
4,07032
4,07042
4,07065
4,07066
4,07069
4,07208
4,07306
4,07405
4,07461
4,07666
4,07728
4,07764
4,07849
4,07850
4,07860
4,07885
4,08016
4,08033
4,08034
4,08050
4,08057
4,08109
4,08225
4,08330
4,08510
4,08536
4,08540
4,08618
4,08873
4,10004
4,10010
4,10018
4,10039
4,10044
4,10301
4,10511
4,10570
4,10579
4,10580
4,10703
4,10708
4,11218
4,11356
4,11358
4,11360
4,11374
4,11414
4,11570
4,11576
4,11577
4,11692
4,11722
4,11727
4,11729
4,11777
4,11778
4,11803
4,11950
4,11964
4,12047
4,12308
4,12515
4,12533
4,12534
4,12801
4,13104
4,13142
4,13165
4,13166
4,13207
4,13215
4,13669
4,13849
4,14086
4,14127
4,14213
4,14304
4,14411
4,14420
4,14437
4,14513
4,14901
4,15090
4,15133
4,15610
4,15666
4,15963
4,16002
4,16146
4,16301
4,16652
4,16803
4,16866
4,17032
4,17033
4,17036
4,17112
4,17268
4,17408
4,17821
4,17866
4,18071
4,18201
4,18444
4,19036
4,19038
4,19061
4,19083
4,19114
4,19115
4,19130
4,19320
4,19380
4,19464
4,19506
4,19803
4,19901
4,19970
4,20151
4,20746
4,20770
4,20782
4,20850
4,20906
4,21030
4,21090
4,21208
4,21228
4,21239
4,22193
4,22204
4,22405
4,22554
4,22601
4,23086
4,23220
4,23322
4,23323
4,23430
4,23701
4,23702
4,23801
4,23836
4,24060
4,24202
4,24401
4,25571
4,25901
4,26070
4,26431
4,27055
4,27253
4,27511
4,27519
4,27524
4,27549
4,27615
4,27616
4,27704
4,27707
4,27837
4,27855
4,27929
4,28120
4,28152
4,28209
4,28226
4,28227
4,28307
4,28334
4,28411
4,28461
4,28650
4,28697
4,29016
4,29033
4,29223
4,29341
4,29431
4,29436
4,29440
4,29566
4,29575
4,29582
4,29609
4,29620
4,29697
4,29708
4,29812
4,30019
4,30040
4,30058
4,30180
4,30188
4,30224
4,30265
4,30286
4,30305
4,30311
4,30577
4,30605
4,30606
4,30635
4,30728
4,30809
4,30817
4,31082
4,31520
4,31792
4,31820
4,32082
4,32141
4,32216
4,32233
4,32250
4,32257
4,32311
4,32407
4,32514
4,32548
4,32563
4,32571
4,32607
4,32703
4,32792
4,32810
4,32817
4,32818
4,32826
4,32907
4,32931
4,33032
4,33033
4,33065
4,33069
4,33125
4,33127
4,33134
4,33135
4,33414
4,33523
4,33541
4,33610
4,33761
4,33801
4,33803
4,33813
4,33952
4,34287
4,34601
4,34606
4,34683
4,34691
4,34758
4,34769
4,34785
4,34952
4,35007
4,35124
4,35206
4,35620
4,35749
4,35967
4,35976
4,36066
4,36109
4,36360
4,36420
4,36567
4,36571
4,36863
4,37172
4,37174
4,37208
4,37307
4,37379
4,37419
4,37664
4,37777
4,38024
4,38116
4,38122
4,38231
4,38637
4,39056
4,39305
4,39350
4,39520
4,39560
4,39571
4,39573
4,39576
4,39705
4,40047
4,40065
4,40210
4,40214
4,40241
4,41011
4,41164
4,42071
4,42223
4,42420
4,42642
4,43065
4,43078
4,43206
4,43221
4,43420
4,43515
4,43607
4,43611
4,43812
4,44055
4,44077
4,44087
4,44126
4,44134
4,44135
4,44137
4,44243
4,44306
4,44622
4,44905
4,44906
4,45202
4,45223
4,45224
4,45230
4,45248
4,45377
4,45405
4,45459
4,45506
4,45680
4,46203
4,46237
4,46260
4,46324
4,46514
4,46755
4,46806
4,46808
4,47240
4,47265
4,47331
4,47401
4,47807
4,48088
4,48105
4,48108
4,48114
4,48198
4,48218
4,48219
4,48229
4,48328
4,48331
4,48383
4,48451
4,48462
4,48504
4,48629
4,48734
4,49009
4,49079
4,49315
4,49401
4,49506
4,49858
4,50023
4,50138
4,50263
4,50312
4,50327
4,50616
4,50702
4,52241
4,52242
4,52537
4,52776
4,52803
4,52807
4,53021
4,53029
4,53143
4,53186
4,53204
4,53209
4,53219
4,53406
4,53575
4,53703
4,53818
4,54001
4,54166
4,54476
4,54904
4,54937
4,55044
4,55076
4,55103
4,55109
4,55122
4,55124
4,55125
4,55318
4,55337
4,55416
4,55423
4,55432
4,55904
4,56201
4,56401
4,56601
4,57006
4,59427
4,60018
4,60046
4,60060
4,60098
4,60102
4,60110
4,60115
4,60139
4,60153
4,60169
4,60192
4,60202
4,60426
4,60433
4,60442
4,60467
4,60473
4,60510
4,60625
4,60632
4,60661
4,61356
4,61364
4,61443
4,61523
4,61604
4,61801
4,61856
4,61866
4,62024
4,62034
4,62258
4,62702
4,63042
4,63052
4,63119
4,63135
4,63136
4,63366
4,63367
4,64015
4,64128
4,64152
4,64683
4,64836
4,65065
4,65233
4,65401
4,65584
4,65802
4,66112
4,66210
4,66211
4,66217
4,66441
4,66502
4,66749
4,67207
4,67217
4,67501
4,67502
4,67601
4,67846
4,68502
4,68787
4,70084
4,70117
4,70123
4,70380
4,70552
4,70578
4,70582
4,70586
4,70714
4,70814
4,71129
4,71303
4,71854
4,72019
4,72205
4,72472
4,72601
4,73020
4,73064
4,73072
4,73086
4,73112
4,73127
4,73132
4,73170
4,74006
4,74011
4,74055
4,74066
4,74075
4,74137
4,74432
4,74601
4,74701
4,75074
4,75092
4,75098
4,75119
4,75161
4,75215
4,75227
4,75240
4,75482
4,75751
4,75762
4,76013
4,76017
4,76053
4,76063
4,76086
4,76107
4,76111
4,76227
4,76544
4,76574
4,77073
4,77075
4,77077
4,77477
4,77479
4,77494
4,77530
4,77536
4,77575
4,77630
4,77803
4,77836
4,77840
4,77904
4,78132
4,78148
4,78209
4,78222
4,78504
4,78582
4,78597
4,78748
4,78749
4,78753
4,79336
4,79605
4,80122
4,80209
4,80215
4,80241
4,80751
4,81052
4,81334
4,83209
4,83501
4,83843
4,84005
4,84040
4,84088
4,84341
4,84401
4,84604
4,84721
4,85009
4,85014
4,85379
4,85546
4,85712
4,87121
4,87144
4,89005
4,89029
4,89052
4,89084
4,89101
4,89103
4,89113
4,89143
4,89148
4,89511
4,89521
4,90014
4,90043
4,90046
4,90221
4,90242
4,90291
4,90292
4,90606
4,90701
4,90723
4,90731
4,90802
4,90807
4,91010
4,91104
4,91306
4,91355
4,91702
4,91723
4,91744
4,91761
4,91765
4,91911
4,92025
4,92104
4,92129
4,92225
4,92284
4,92307
4,92354
4,92557
4,92592
4,92672
4,92688
4,92703
4,92708
4,92808
4,92843
4,93021
4,93033
4,93060
4,93117
4,93274
4,93422
4,93612
4,93710
4,94002
4,94110
4,94116
4,94122
4,94534
4,94541
4,94550
4,94553
4,94610
4,94803
4,94928
4,95240
4,95336
4,95355
4,95368
4,95382
4,95451
4,95492
4,95620
4,95747
4,95762
4,96080
4,96150
4,96744
4,96746
4,96761
4,97080
4,97103
4,97225
4,97230
4,97236
4,97361
4,97601
4,97850
4,98026
4,98052
4,98092
4,98226
4,98408
4,98684
4,98837
4,98926
4,99337
4,99504
4,99701
5,01440
5,01501
5,01569
5,01752
5,01801
5,01841
5,01913
5,01923
5,02038
5,02062
5,02067
5,02127
5,02190
5,02359
5,02452
5,02816
5,02842
5,02857
5,02861
5,02909
5,02910
5,02917
5,02920
5,03054
5,03254
5,04101
5,04106
5,04429
5,05201
5,05602
5,05701
5,06109
5,06269
5,06360
5,06424
5,06610
5,06759
5,06831
5,06870
5,07018
5,07052
5,07407
5,07419
5,07422
5,07508
5,07514
5,07740
5,07747
5,07801
5,08015
5,08021
5,08030
5,08052
5,08062
5,08070
5,08108
5,08110
5,08731
5,08736
5,08822
5,08859
5,08861
5,10128
5,10199
5,10549
5,10566
5,10583
5,10704
5,11003
5,11104
5,11210
5,11220
5,11355
5,11378
5,11428
5,11433
5,11520
5,11552
5,11561
5,11590
5,11731
5,11784
5,11787
5,11953
5,12054
5,12189
5,12205
5,12304
5,12307
5,12528
5,12586
5,12721
5,12804
5,12831
5,12983
5,13021
5,13032
5,13039
5,13057
5,13066
5,13080
5,13820
5,14092
5,14527
5,14559
5,14606
5,14609
5,15203
5,15212
5,15237
5,15239
5,15683
5,16407
5,17022
5,17104
5,17110
5,17257
5,17325
5,17901
5,18045
5,18064
5,18505
5,18512
5,18640
5,18840
5,19007
5,19050
5,19067
5,19103
5,19136
5,19142
5,19147
5,19460
5,19702
5,19971
5,20002
5,20169
5,20817
5,21045
5,21078
5,21206
5,21214
5,21221
5,21224
5,21237
5,21702
5,21742
5,21784
5,21911
5,21921
5,22041
5,22602
5,22630
5,23185
5,23223
5,23235
5,23452
5,23662
5,23703
5,24015
5,24018
5,24153
5,25704
5,26164
5,27107
5,27278
5,27526
5,27537
5,27591
5,27607
5,27705
5,27804
5,27889
5,28025
5,28086
5,28105
5,28213
5,28273
5,28374
5,28412
5,28443
5,28451
5,28601
5,28752
5,28804
5,29010
5,29063
5,29360
5,29532
5,29556
5,29655
5,29687
5,29909
5,30021
5,30043
5,30083
5,30092
5,30115
5,30149
5,30153
5,30316
5,30350
5,30401
5,30519
5,30655
5,30705
5,31326
5,31410
5,31533
5,31545
5,31701
5,31763
5,31909
5,32034
5,32068
5,32117
5,32162
5,32208
5,32211
5,32254
5,32259
5,32277
5,32301
5,32303
5,32312
5,32533
5,32539
5,32540
5,32583
5,32606
5,32724
5,32738
5,32754
5,32757
5,32801
5,32837
5,32905
5,32940
5,33023
5,33040
5,33132
5,33142
5,33157
5,33165
5,33311
5,33351
5,33411
5,33441
5,33544
5,33592
5,33607
5,33624
5,33771
5,33917
5,33950
5,34119
5,34602
5,34610
5,34695
5,35055
5,35205
5,35768
5,35811
5,35901
5,36078
5,36081
5,36426
5,36477
5,36832
5,36867
5,37110
5,37334
5,37406
5,37415
5,37760
5,37766
5,37774
5,37814
5,37830
5,37919
5,38751
5,39047
5,39208
5,39443
5,39562
5,39648
5,39828
5,40031
5,40175
5,40208
5,40216
5,40222
5,40299
5,40475
5,40508
5,40517
5,42104
5,42276
5,43068
5,43076
5,43232
5,43326
5,43402
5,43528
5,43567
5,44024
5,44030
5,44053
5,44102
5,44109
5,44116
5,44118
5,44136
5,44142
5,44143
5,44146
5,44147
5,44201
5,44240
5,44312
5,44420
5,44484
5,44485
5,44511
5,44820
5,44875
5,44890
5,45102
5,45103
5,45133
5,45249
5,45309
5,45320
5,45345
5,45371
5,45429
5,46052
5,46226
5,46227
5,46312
5,46375
5,46580
5,46750
5,46970
5,47025
5,47172
5,47274
5,47362
5,47630
5,47715
5,48026
5,48091
5,48092
5,48161
5,48185
5,48192
5,48197
5,48220
5,48225
5,48302
5,48329
5,48342
5,48609
5,48623
5,48653
5,48706
5,48801
5,49006
5,49230
5,49445
5,49548
5,49660
5,49712
5,49783
5,49829
5,50216
5,50317
5,50401
5,50613
5,50801
5,52632
5,53012
5,53024
5,53081
5,53090
5,53128
5,53168
5,53578
5,53713
5,53913
5,54650
5,54656
5,54901
5,54913
5,54915
5,54961
5,55379
5,55746
5,55912
5,56303
5,56308
5,57105
5,58104
5,59715
5,59937
5,60007
5,60026
5,60045
5,60081
5,60126
5,60173
5,60181
5,60305
5,60453
5,60516
5,60527
5,60540
5,60561
5,60619
5,60626
5,60652
5,60657
5,60660
5,61021
5,61073
5,61244
5,61254
5,61820
5,62088
5,62301
5,62656
5,62801
5,64068
5,64133
5,65109
5,65301
5,65714
5,65721
5,66801
5,67005
5,67876
5,68116
5,68132
5,68137
5,68701
5,69101
5,69341
5,69361
5,70047
5,70058
5,70119
5,70122
5,70127
5,70128
5,70339
5,70508
5,70611
5,70665
5,70669
5,70764
5,71109
5,71111
5,71112
5,72104
5,72753
5,72761
5,72956
5,73018
5,73047
5,73107
5,73135
5,74115
5,74434
5,74447
5,74820
5,75002
5,75006
5,75063
5,75103
5,75149
5,75206
5,75243
5,75503
5,75647
5,75961
5,76040
5,76248
5,76522
5,77008
5,77023
5,77340
5,77449
5,77503
5,77554
5,77581
5,77979
5,78028
5,78133
5,78218
5,78228
5,78251
5,78260
5,78577
5,78624
5,78636
5,78640
5,78745
5,78759
5,78945
5,79072
5,79915
5,80228
5,81050
5,82604
5,84057
5,85008
5,85128
5,85308
5,85335
5,85635
5,86336
5,87105
5,88005
5,88210
5,89134
5,89139
5,89145
5,89431
5,90008
5,90034
5,90045
5,90065
5,90275
5,90302
5,90620
5,90650
5,91362
5,91402
5,91423
5,91764
5,91950
5,92101
5,92105
5,92122
5,92124
5,92131
5,92201
5,92220
5,92404
5,92583
5,92630
5,92691
5,92704
5,92780
5,92887
5,93035
5,93436
5,93702
5,93703
5,93711
5,93730
5,94085
5,94086
5,94305
5,94513
5,94527
5,94533
5,94568
5,94587
5,94704
5,95051
5,95125
5,95301
5,95377
5,95602
5,95843
5,96725
5,96732
5,96734
5,96816
5,97031
5,97035
5,97267
5,97367
5,97401
5,97502
5,98042
5,98053
5,98056
5,98115
5,98125
5,98239
5,98902
5,98944
5,99336
5,99712
6,01001
6,01002
6,01075
6,01516
6,01545
6,01604
6,01851
6,01906
6,02152
6,02368
6,02445
6,03053
6,03060
6,03104
6,03301
6,04011
6,04073
6,04103
6,04416
6,04769
6,06114
6,06451
6,06492
6,06614
6,06810
6,06854
6,06880
6,06883
6,07047
6,07083
6,07202
6,07310
6,07410
6,07503
6,07626
6,07675
6,08037
6,08077
6,08105
6,08332
6,08723
6,08757
6,08869
6,10021
6,10030
6,10455
6,10473
6,10543
6,11103
6,11365
6,11367
6,11413
6,11420
6,11430
6,11435
6,11720
6,11763
6,11968
6,12306
6,12701
6,13676
6,14072
6,14227
6,14617
6,14621
6,14623
6,14760
6,14905
6,15044
6,15701
6,15905
6,16057
6,16502
6,16735
6,16823
6,17011
6,17042
6,17046
6,17111
6,17603
6,17745
6,17801
6,17870
6,18103
6,18252
6,18466
6,19064
6,19128
6,19601
6,19808
6,19966
6,19973
6,20032
6,20170
6,20646
6,20653
6,20740
6,20851
6,20874
6,20901
6,21061
6,21117
6,21201
6,21220
6,21234
6,21740
6,21811
6,22003
6,22042
6,22603
6,23224
6,23455
6,23692
6,23834
6,24179
6,24701
6,25601
6,25646
6,25701
6,27540
6,27576
6,27608
6,27612
6,27892
6,28081
6,28115
6,28117
6,28147
6,28214
6,28337
6,28348
6,28360
6,28409
6,28472
6,28584
6,29203
6,29464
6,29706
6,29902
6,29910
6,30012
6,30024
6,30044
6,30047
6,30066
6,30071
6,30238
6,30273
6,30274
6,30349
6,31419
6,31547
6,31905
6,32159
6,32168
6,32221
6,32256
6,32433
6,32503
6,32541
6,32608
6,32828
6,32927
6,33016
6,33178
6,33321
6,33430
6,33612
6,33763
6,33810
6,33905
6,34286
6,34609
6,34698
6,34747
6,35160
6,35173
6,35216
6,35242
6,35405
6,35801
6,35803
6,36330
6,36535
6,37122
6,37388
6,37743
6,37918
6,38104
6,38135
6,38343
6,40204
6,40272
6,40741
6,42262
6,43506
6,43560
6,43935
6,44094
6,44106
6,44122
6,44124
6,44278
6,44310
6,44319
6,44410
6,44509
6,44709
6,44903
6,45042
6,45245
6,45331
6,45385
6,45415
6,46229
6,46360
6,46902
6,46952
6,47130
6,47714
6,47960
6,48021
6,48060
6,48067
6,48084
6,48124
6,48135
6,48169
6,48186
6,48195
6,48235
6,48236
6,48313
6,48320
6,48340
6,48380
6,48642
6,48917
6,49002
6,49015
6,49022
6,49091
6,49221
6,49341
6,49423
6,49519
6,49770
6,50158
6,50309
6,50677
6,51501
6,52806
6,53129
6,53188
6,53211
6,53215
6,53220
6,53227
6,53590
6,54220
6,54241
6,54313
6,54482
6,54636
6,54660
6,54751
6,55033
6,55443
6,56377
6,56649
6,57501
6,58601
6,59808
6,60016
6,60031
6,60047
6,60130
6,60189
6,60402
6,60432
6,60502
6,60543
6,60608
6,60616
6,60622
6,60634
6,60640
6,60804
6,61109
6,61611
6,63017
6,63116
6,63131
6,64134
6,64506
6,67042
6,67661
6,67801
6,68105
6,68107
6,70037
6,70056
6,70435
6,71753
6,72032
6,72301
6,72762
6,73099
6,73160
6,74106
6,74127
6,74346
6,74804
6,74868
6,75060
6,75061
6,75126
6,75231
6,75771
6,76116
6,76935
6,77080
6,77089
6,77316
6,77584
6,77705
6,78249
6,78410
6,78572
6,78628
6,78654
6,78664
6,78840
6,81008
6,82401
6,82901
6,84003
6,84108
6,85139
6,85201
6,85225
6,85373
6,87111
6,87505
6,88352
6,89117
6,89128
6,89410
6,89423
6,89703
6,90004
6,90019
6,90201
6,90222
6,90241
6,90280
6,90504
6,90631
6,91304
6,91316
6,91342
6,91344
6,91770
6,91789
6,91910
6,91913
6,92011
6,92020
6,92064
6,92102
6,92203
6,92346
6,92530
6,92570
6,92679
6,93277
6,94306
6,94501
6,94530
6,94947
6,95687
6,96701
6,96793
6,97006
6,97317
6,97333
6,97381
6,97702
6,98021
6,98332
6,98362
6,98580
6,98632
6,99354
6,99517
7,01060
7,01089
7,01238
7,01702
7,01826
7,01970
7,02472
7,02891
7,02895
7,02914
7,04005
7,04401
7,06053
7,06107
7,06450
7,06457
7,06776
7,07003
7,07008
7,07010
7,07011
7,07024
7,07026
7,07036
7,07093
7,07105
7,07106
7,07109
7,07430
7,07646
7,07670
7,07724
7,07735
7,07748
7,07834
7,07840
7,07876
7,08080
7,08232
7,08648
7,08742
7,08759
7,08816
7,08830
7,08844
7,10471
7,11050
7,11105
7,11224
7,11231
7,11530
7,11542
7,11801
7,11971
7,12078
7,12144
7,12222
7,12309
7,13027
7,13045
7,13090
7,13501
7,13850
7,14048
7,14075
7,14120
7,14221
7,14802
7,15001
7,15108
7,15132
7,15236
7,16101
7,16117
7,16801
7,17331
7,17356
7,19018
7,19033
7,20110
7,20708
7,20852
7,21122
7,21207
7,21230
7,22306
7,22407
7,22901
7,22904
7,23116
7,23228
7,23503
7,23518
7,23602
7,23860
7,24540
7,25314
7,26501
7,27106
7,27360
7,27510
7,28269
7,28376
7,28546
7,28607
7,29073
7,29550
7,30017
7,30101
7,30125
7,30126
7,30141
7,30315
7,30680
7,30721
7,30830
7,31021
7,31216
7,31313
7,31322
7,31705
7,31730
7,32065
7,32119
7,32205
7,32444
7,32526
7,32746
7,32806
7,32808
7,32935
7,33130
7,33161
7,33319
7,33463
7,33614
7,33805
7,33844
7,33914
7,34761
7,34957
7,36027
7,36265
7,36703
7,36854
7,37015
7,37072
7,37221
7,37412
7,37748
7,37813
7,38117
7,38118
7,39120
7,39157
7,40391
7,41501
7,42001
7,42101
7,42431
7,42701
7,43016
7,43050
7,43082
7,43119
7,43224
7,43605
7,43614
7,44057
7,44060
7,44089
7,44123
7,44125
7,44406
7,44505
7,44706
7,44811
7,45140
7,45205
7,45215
7,45240
7,45324
7,45424
7,45822
7,46060
7,46077
7,46307
7,46320
7,46563
7,46901
7,46947
7,47150
7,47591
7,47809
7,48044
7,48111
7,48141
7,48174
7,48188
7,48202
7,48228
7,48326
7,48446
7,48750
7,49048
7,49203
7,49417
7,49431
7,49442
7,49601
7,50201
7,50315
7,50707
7,52302
7,52804
7,53051
7,53066
7,53210
7,53217
7,53555
7,54902
7,55110
7,55113
7,55431
7,55901
7,58501
7,58504
7,59722
7,60014
7,60101
7,60411
7,60436
7,60466
7,60491
7,60643
7,60647
7,60901
7,61832
7,61938
7,62002
7,62040
7,62703
7,62959
7,63080
7,63601
7,63901
7,64063
7,64116
7,64118
7,65202
7,65605
7,65708
7,65803
7,66047
7,66202
7,67212
7,68025
7,68801
7,70005
7,70392
7,70448
7,70458
7,70540
7,70808
7,71055
7,72712
7,74014
7,74105
7,74107
7,75081
7,75150
7,75216
7,75402
7,76205
7,77346
7,77365
7,77651
7,78207
7,78211
7,78232
7,78233
7,78247
7,78250
7,78332
7,78660
7,78702
7,78723
7,79007
7,79720
7,81403
7,82009
7,84070
7,85048
7,85193
7,85224
7,87112
7,88310
7,89032
7,90042
7,90605
7,90660
7,90804
7,91325
7,91711
7,91730
7,91768
7,92114
7,92117
7,92154
7,92253
7,92553
7,92804
7,92841
7,92882
7,93003
7,93215
7,93314
7,93401
7,93619
7,94080
7,94403
7,94536
7,94558
7,94560
7,94577
7,94583
7,94590
7,95037
7,95628
7,95961
7,96001
7,96818
7,97013
7,97322
7,97365
7,97526
7,97701
7,98003
7,98058
7,98277
7,98387
7,98391
7,98801
7,99362
7,99577
7,99801
8,01420
8,02131
8,02135
8,02767
8,02919
8,03038
8,03246
8,03801
8,03833
8,06074
8,06605
8,06897
8,07050
8,07060
8,07504
8,07753
8,07920
8,07960
8,08012
8,08401
8,08721
8,08817
8,10003
8,10465
8,10509
8,10528
8,10550
8,10598
8,11106
8,11377
8,11717
8,11901
8,12061
8,12401
8,12590
8,12901
8,14004
8,14424
8,15010
8,15068
8,15317
8,17406
8,17522
8,17543
8,18062
8,18104
8,19082
8,19111
8,19134
8,19140
8,19141
8,19152
8,19154
8,19720
8,21204
8,21222
8,21401
8,22191
8,22485
8,23061
8,23457
8,23464
8,24112
8,24201
8,25526
8,25550
8,27288
8,27295
8,28078
8,28216
8,28304
8,28501
8,28557
8,28677
8,28787
8,28791
8,29169
8,29229
8,29412
8,29841
8,30034
8,30127
8,30152
8,30165
8,30215
8,30260
8,30904
8,31406
8,32073
8,32725
8,32765
8,32953
8,33009
8,33334
8,33615
8,33772
8,33781
8,33880
8,33972
8,34221
8,34420
8,34446
8,34997
8,35211
8,35611
8,36054
8,37042
8,37055
8,37075
8,37167
8,37206
8,37643
8,38016
8,38053
8,38109
8,38464
8,38655
8,39206
8,39401
8,40160
8,40219
8,40229
8,40503
8,41042
8,42501
8,43017
8,43074
8,43081
8,43207
8,43227
8,43228
8,43623
8,44256
8,44515
8,44691
8,45208
8,45211
8,45365
8,46410
8,46802
8,47201
8,47907
8,48043
8,48104
8,48127
8,48336
8,48505
8,48603
8,48855
8,49036
8,49441
8,52001
8,52402
8,52404
8,53154
8,54494
8,54911
8,55455
8,56001
8,56073
8,57078
8,59404
8,59405
8,59501
8,59601
8,60050
8,60107
8,60160
8,60409
8,60419
8,60440
8,60609
8,60615
8,60618
8,60638
8,60655
8,61081
8,61265
8,61401
8,61571
8,64114
8,65201
8,65616
8,66030
8,66213
8,66215
8,68521
8,70043
8,70118
8,71106
8,72390
8,72450
8,72764
8,73503
8,73703
8,75042
8,75043
8,75062
8,75068
8,75501
8,75766
8,75951
8,76049
8,76112
8,76182
8,77489
8,77546
8,77586
8,77590
8,77619
8,77901
8,78155
8,78216
8,78221
8,78242
8,78415
8,78574
8,78596
8,78852
8,80302
8,82801
8,84015
8,84095
8,84119
8,85016
8,85118
8,85349
8,85501
8,85607
8,89119
8,89183
8,90036
8,90044
8,90247
8,90621
8,90680
8,91502
8,91776
8,91786
8,92024
8,92037
8,92111
8,92227
8,92545
8,92571
8,92649
8,92673
8,92886
8,93230
8,93307
8,93446
8,93561
8,93920
8,94523
8,95608
8,96792
8,97217
8,98273
8,98520
9,01040
9,01453
9,01810
9,01844
9,02169
9,02360
9,03062
9,03867
9,06076
9,06320
9,07030
9,07095
9,07424
9,07843
9,08054
9,08060
9,08096
9,08204
9,10016
9,10023
9,10461
9,10538
9,10606
9,10950
9,11102
9,11201
9,11206
9,11211
9,11225
9,11229
9,11233
9,11385
9,12020
9,12303
9,12508
9,12601
9,13357
9,13440
9,14103
9,14456
9,14616
9,14620
9,14845
9,15235
9,15401
9,17601
9,18235
9,18603
9,19063
9,19116
9,19143
9,19713
9,19968
9,20020
9,21060
9,21144
9,22304
9,22980
9,24501
9,24541
9,24614
9,25661
9,26059
9,27606
9,28001
9,28012
9,28031
9,28056
9,28150
9,28539
9,28625
9,29518
9,29579
9,29621
9,30039
9,30076
9,30084
9,30093
9,30236
9,30310
9,30501
9,30542
9,30601
9,30736
9,30813
9,31503
9,31707
9,31794
9,32129
9,32206
9,32225
9,32244
9,32404
9,32566
9,32714
9,32789
9,32948
9,33025
9,33064
9,33131
9,33605
9,34223
9,34465
9,34772
9,35020
9,35222
9,36608
9,37355
9,37803
9,37920
9,38301
9,38652
9,38672
9,40324
9,40403
9,43040
9,43204
9,43230
9,43235
9,43311
9,43410
9,43613
9,44107
9,44446
9,44720
9,45011
9,45212
9,45236
9,45458
9,46143
9,46350
9,46383
9,47421
9,47802
9,48371
9,48433
9,50501
9,50701
9,52722
9,52732
9,53142
9,53150
9,53221
9,54303
9,54401
9,54403
9,54880
9,55106
9,55330
9,57103
9,57201
9,57401
9,58103
9,58703
9,60004
9,60452
9,60462
9,60629
9,60914
9,61108
9,61354
9,62234
9,63090
9,63801
9,66604
9,68134
9,70003
9,70070
9,70131
9,70501
9,70506
9,70510
9,70517
9,70791
9,70816
9,71107
9,72023
9,72076
9,72209
9,73044
9,73110
9,73401
9,73533
9,75023
9,75051
9,75057
9,76133
9,76240
9,76301
9,76302
9,76712
9,77459
9,77521
9,77632
9,78223
9,78245
9,78413
9,78550
9,78666
9,78704
9,79701
9,79762
9,80013
9,80701
9,81504
9,85268
9,85339
9,89107
9,89110
9,89129
9,89442
9,90710
9,91311
9,91331
9,91710
9,91748
9,91941
9,91942
9,91977
9,92028
9,92109
9,92316
9,92324
9,92336
9,92562
9,92677
9,92807
9,92840
9,92867
9,93727
9,94566
9,95548
9,95901
9,95949
9,96706
9,96768
9,97128
9,97420
9,97527
9,98271
9,99508
10,01109
10,01845
10,01950
10,02148
10,02189
10,02720
10,02780
10,02893
10,03820
10,06902
10,07080
10,07110
10,08075
10,08753
10,08857
10,10011
10,10451
10,11205
10,11572
10,11756
10,12010
10,12550
10,13126
10,13210
10,14216
10,14450
10,14607
10,15425
10,16335
10,18017
10,18360
10,18407
10,18509
10,19124
10,19129
10,19138
10,19403
10,19611
10,20009
10,22401
10,22801
10,22903
10,23188
10,26062
10,27203
10,27302
10,27502
10,27520
10,27536
10,27870
10,28146
10,28311
10,28333
10,28659
10,28715
10,29316
10,29640
10,30016
10,30022
10,30120
10,30458
10,30907
10,31324
10,32177
10,32304
10,32934
10,33021
10,33170
10,33177
10,33604
10,33611
10,33948
10,34653
10,34668
10,34787
10,35504
10,37064
10,37115
10,39042
10,40004
10,42301
10,43512
10,43725
10,44039
10,44120
10,44833
10,44907
10,45219
10,45356
10,45373
10,45414
10,48073
10,48085
10,48126
10,48166
10,48430
10,49201
10,52601
10,53144
10,53704
10,54302
10,54914
10,54956
10,55060
10,55811
10,55906
10,58201
10,60085
10,60649
10,61554
10,62025
10,64093
10,64119
10,64507
10,70002
10,70401
10,70560
10,70663
10,71201
10,71446
10,72501
10,72903
10,74403
10,74501
10,75287
10,75460
10,76548
10,76549
10,77566
10,78213
10,78230
10,78244
10,78411
10,78521
10,78665
10,78741
10,78758
10,80005
10,80525
10,83702
10,83854
10,85281
10,85326
10,89115
10,90003
10,90262
10,90404
10,91335
10,91387
10,92040
10,92234
10,92345
10,92407
10,92604
10,92626
10,92701
10,94578
10,94709
10,95020
10,95035
10,96786
10,96819
11,01022
11,02124
11,02130
11,02703
11,02886
11,02906
11,03103
11,04240
11,06040
11,07480
11,07644
11,08046
11,08360
11,08854
11,10002
11,10031
11,10314
11,10562
11,11412
11,11417
11,11421
11,12065
11,12866
11,13662
11,14626
11,15642
11,16001
11,18302
11,19363
11,19465
11,20737
11,23451
11,23666
11,24016
11,26301
11,26554
11,27320
11,27332
11,27513
11,27587
11,27909
11,28052
11,28079
11,28658
11,29349
11,29414
11,29461
11,29526
11,30014
11,30132
11,30223
11,32025
11,32164
11,33186
11,33594
11,33991
11,34689
11,36116
11,36117
11,37087
11,37421
11,38127
11,38128
11,38401
11,38732
11,39110
11,39440
11,39759
11,40353
11,41472
11,42003
11,42240
11,43209
11,43551
